ANO,TIME MANDANTE,TIME VISITANTE,GOLS,VITORIA
1972,CORINTHIANS,FERROVIÁRIA (ARARAQUARA),5,1
1972,BESIKTAS,CORINTHIANS,3,1
1972,BESIKTAS,CORINTHIANS,7,1
1972,OLYMPIAKOS,CORINTHIANS,2,1
1972,SLOBODA,CORINTHIANS,4,0
1972,BORAC,CORINTHIANS,2,1
1972,ROMA,CORINTHIANS,1,1
1972,GIJÓN,CORINTHIANS,2,0
1972,CORINTHIANS,PEÑAROL,4,1
1972,CORINTHIANS,AMÉRICA (RIO PRETO),1,1
1972,PONTE PRETA,CORINTHIANS,1,1
1972,PALMEIRAS,CORINTHIANS,0,0
1972,XV DE PIRACICABA,CORINTHIANS,0,0
1972,CORINTHIANS,SÃO PAULO,2,0
1972,CORINTHIANS,GUARANI,2,1
1972,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,2,1
1972,CORINTHIANS,JUVENTUS,0,0
1972,PORTUGUESA,CORINTHIANS,1,0
1972,CORINTHIANS,SANTOS,1,1
1972,CORINTHIANS,SÃO BENTO (SOROCABA),2,0
1972,CORINTHIANS,FLUMINENSE,2,0
1972,AMÉRICA,CORINTHIANS,0,0
1972,CORINTHIANS,ATLÉTICO MINEIRO,2,0
1972,CRUZEIRO,CORINTHIANS,1,1
1972,NACIONAL,CORINTHIANS,2,0
1972,REMO,CORINTHIANS,4,0
1972,CORINTHIANS,PORTUGUESA,5,1
1972,SANTA CRUZ,CORINTHIANS,6,0
1972,NÁUTICO,CORINTHIANS,1,1
1972,CRB,CORINTHIANS,0,0
1972,FLAMENGO,CORINTHIANS,0,0
1972,SÃO PAULO,CORINTHIANS,4,0
1972,CORINTHIANS,BOTAFOGO,0,0
1972,SERGIPE,CORINTHIANS,4,1
1972,VITÓRIA,CORINTHIANS,3,1
1972,CORINTHIANS,PALMEIRAS,1,1
1972,CORITIBA,CORINTHIANS,1,1
1972,CORINTHIANS,GRÊMIO,1,1
1972,CORINTHIANS,VASCO DA GAMA,2,0
1972,INTERNACIONAL,CORINTHIANS,2,0
1972,CEARÁ,CORINTHIANS,1,1
1972,ABC,CORINTHIANS,3,1
1972,SANTOS,CORINTHIANS,4,0
1972,CORINTHIANS,BAHIA,4,1
1972,AMÉRICA,CORINTHIANS,0,0
1972,ATLÉTICO MINEIRO,CORINTHIANS,0,0
1972,CORINTHIANS,CEARÁ,1,1
1972,CORINTHIANS,FLUMINENSE,0,0
1972,BOTAFOGO,CORINTHIANS,3,0
1973,CORINTHIANS,FLAMENGO,0,0
1973,RIO CLARO,CORINTHIANS,3,1
1973,CORINTHIANS,INTERNACIONAL,1,1
1973,SAAD,CORINTHIANS,2,1
1973,CORITIBA,CORINTHIANS,0,0
1973,CORINTHIANS,PORTUGUESA,1,1
1973,BAHIA,CORINTHIANS,1,0
1973,CORINTHIANS,ATLÉTICO MINEIRO,1,1
1973,CORITIBA,CORINTHIANS,1,0
1973,SÃO PAULO,CORINTHIANS,1,1
1973,CORINTHIANS,BAHIA,0,0
1973,CORINTHIANS,PALMEIRAS,3,1
1973,CORINTHIANS,PORTUGUESA,1,1
1973,PONTE PRETA,CORINTHIANS,0,0
1973,CORINTHIANS,PALMEIRAS,2,0
1973,CORINTHIANS,AMÉRICA (RIO PRETO),1,0
1973,SÃO PAULO,CORINTHIANS,0,0
1973,CORINTHIANS,SÃO BENTO (SOROCABA),4,1
1973,CORINTHIANS,SANTOS,3,0
1973,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,2,1
1973,CORINTHIANS,JUVENTUS,2,1
1973,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),0,0
1973,GUARANI,CORINTHIANS,2,1
1973,PALMEIRAS,CORINTHIANS,1,0
1973,CORINTHIANS,JUVENTUS,1,0
1973,SÃO JOSÉ (EC SJ),CORINTHIANS,4,0
1973,CORINTHIANS,SÃO PAULO,2,0
1973,CORINTHIANS,PORTUGUESA,1,0
1973,OPERÁRIO,CORINTHIANS,3,1
1973,OPERÁRIO,CORINTHIANS,0,0
1973,CORINTHIANS,FLAMENGO,3,1
1973,AMÉRICA (RIO PRETO),CORINTHIANS,3,0
1973,CORINTHIANS,SÃO BENTO (SOROCABA),4,1
1973,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,2,1
1973,JUVENTUS,CORINTHIANS,0,0
1973,SANTOS,CORINTHIANS,2,0
1973,CORINTHIANS,GUARANI,2,0
1973,CORINTHIANS,FERROVIÁRIA (ARARAQUARA),4,1
1973,CORINTHIANS,PALMEIRAS,2,0
1973,CORINTHIANS,PONTE PRETA,3,1
1973,CORINTHIANS,PORTUGUESA,2,0
1973,CORINTHIANS,SÃO PAULO,3,1
1973,CORINTHIANS,AMÉRICA,0,0
1973,GUARANI,CORINTHIANS,1,1
1973,CORITIBA,CORINTHIANS,3,0
1973,FIGUEIRENSE,CORINTHIANS,2,0
1973,CORINTHIANS,SÃO PAULO,1,1
1973,MOTO CLUBE,CORINTHIANS,0,0
1973,TIRADENTES,CORINTHIANS,1,0
1973,CORINTHIANS,INTERNACIONAL,1,1
1973,SPORT,CORINTHIANS,3,1
1973,CRB,CORINTHIANS,3,1
1973,BAHIA,CORINTHIANS,1,1
1973,CORINTHIANS,BOTAFOGO,2,0
1973,PAYSANDU,CORINTHIANS,2,1
1973,NACIONAL,CORINTHIANS,3,1
1973,FLUMINENSE,CORINTHIANS,4,1
1973,CORINTHIANS,AMÉRICA,2,0
1973,FORTALEZA,CORINTHIANS,2,0
1973,CEUB,CORINTHIANS,3,0
1973,CRUZEIRO,CORINTHIANS,0,0
1973,GUARANI,CORINTHIANS,1,0
1973,GRÊMIO,CORINTHIANS,0,0
1973,CORINTHIANS,PALMEIRAS,3,0
1973,CORINTHIANS,SANTOS,1,1
1973,ATHLETICO PARANAENSE,CORINTHIANS,4,0
1973,CORINTHIANS,SÃO PAULO,0,0
1973,UMUARANA,CORINTHIANS,2,0
1973,CORINTHIANS,PORTUGUESA,3,0
1973,CORITIBA,CORINTHIANS,3,0
1973,CORINTHIANS,INTERNACIONAL,4,0
1974,CALDENSE,CORINTHIANS,2,0
1974,CORINTHIANS,BAHIA,4,0
1974,CORINTHIANS,CORITIBA,1,1
1974,ATLÉTICO MINEIRO,CORINTHIANS,2,0
1974,CORINTHIANS,VASCO DA GAMA,2,0
1974,PALMEIRAS,CORINTHIANS,0,0
1974,AMÉRICA,CORINTHIANS,1,0
1974,CEARÁ,CORINTHIANS,1,1
1974,CORINTHIANS,TIRADENTES,3,1
1974,INTERNACIONAL,CORINTHIANS,0,0
1974,FLAMENGO,CORINTHIANS,6,0
1974,CORINTHIANS,CERRO,1,1
1974,CEUB,CORINTHIANS,3,1
1974,GOIÁS,CORINTHIANS,0,0
1974,CORINTHIANS,PALMEIRAS,0,0
1974,CORINTHIANS,AMÉRICA,4,1
1974,CEARÁ,CORINTHIANS,1,1
1974,CORINTHIANS,PORTUGUESA,4,0
1974,ATLÉTICO MINEIRO,CORINTHIANS,3,0
1974,NÁUTICO,CORINTHIANS,2,0
1974,CORINTHIANS,OPERÁRIO,1,1
1974,SPORT,CORINTHIANS,5,1
1974,CORINTHIANS,GUARANI,2,0
1974,CORINTHIANS,CRUZEIRO,1,0
1974,RIO NEGRO,CORINTHIANS,2,0
1974,CORINTHIANS,SANTOS,2,0
1974,SANTA CRUZ,CORINTHIANS,0,0
1974,CORINTHIANS,NACIONAL,5,1
1974,CSA,CORINTHIANS,3,1
1974,SÃO PAULO,CORINTHIANS,2,0
1974,PALESTRA SÃO BERNARDO,CORINTHIANS,5,1
1974,FORTALEZA,CORINTHIANS,2,0
1974,CORINTHIANS,SAN LORENZO,0,0
1974,CORINTHIANS,ATLÉTICO MINEIRO,1,1
1974,VITÓRIA,CORINTHIANS,1,0
1974,CORINTHIANS,NACIONAL,4,0
1974,CORINTHIANS,OPERÁRIO,0,0
1974,VASCO DA GAMA,CORINTHIANS,2,0
1974,CORINTHIANS,AMÉRICA (RIO PRETO),5,1
1974,MARÍLIA,CORINTHIANS,1,1
1974,JUVENTUS,CORINTHIANS,2,0
1974,CORINTHIANS,PALMEIRAS,4,1
1974,GUARANI,CORINTHIANS,2,0
1974,CORINTHIANS,NOROESTE,1,1
1974,CORINTHIANS,PORTUGUESA,0,0
1974,BOTAFOGO,CORINTHIANS,1,0
1974,CEUB,CORINTHIANS,4,0
1974,CORINTHIANS,SAAD,2,1
1974,CORINTHIANS,PONTE PRETA,1,0
1974,CORINTHIANS,COMERCIAL (RIBEIRÃO PRETO),1,1
1974,SANTOS,CORINTHIANS,1,1
1974,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,4,0
1974,CORINTHIANS,SÃO BENTO (SOROCABA),2,1
1974,SÃO PAULO,CORINTHIANS,1,1
1974,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),1,0
1974,CORINTHIANS,JUVENTUS,3,0
1974,SÃO BENTO (SOROCABA),CORINTHIANS,1,1
1974,NOROESTE,CORINTHIANS,1,0
1974,ARAÇATUBA,CORINTHIANS,4,0
1974,PORTUGUESA,CORINTHIANS,2,0
1974,CORINTHIANS,SAAD,1,1
1974,CORINTHIANS,SANTOS,1,1
1974,PONTE PRETA,CORINTHIANS,1,1
1974,FRANCANA,CORINTHIANS,4,1
1974,SÃO PAULO,CORINTHIANS,3,0
1974,AMÉRICA (RIO PRETO),CORINTHIANS,1,1
1974,COMERCIAL (RIBEIRÃO PRETO),CORINTHIANS,1,0
1974,CORINTHIANS,GUARANI,2,0
1974,PALMEIRAS,CORINTHIANS,5,0
1974,CORINTHIANS,PALMEIRAS,2,0
1974,PALMEIRAS,CORINTHIANS,1,0
1975,SÃO BENTO (SOROCABA),CORINTHIANS,3,1
1975,CORINTHIANS,COMERCIAL (RIBEIRÃO PRETO),2,0
1975,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,0,0
1975,CORINTHIANS,SAN LORENZO,1,1
1975,SÃO PAULO,CORINTHIANS,4,0
1975,FLUMINENSE,CORINTHIANS,5,0
1975,ARAÇATUBA,CORINTHIANS,1,1
1975,CORINTHIANS,SANTOS,2,0
1975,CORINTHIANS,PALMEIRAS,0,0
1975,PORTUGUESA,CORINTHIANS,3,0
1975,CORINTHIANS,XV DE PIRACICABA,2,0
1975,CORINTHIANS,FLUMINENSE,3,0
1975,MARÍLIA,CORINTHIANS,2,0
1975,CORINTHIANS,SAAD,5,1
1975,PAULISTA,CORINTHIANS,0,0
1975,NOROESTE,CORINTHIANS,1,1
1975,CORINTHIANS,COMERCIAL (RIBEIRÃO PRETO),3,1
1975,CORINTHIANS,SÃO PAULO,2,0
1975,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,3,1
1975,CORINTHIANS,PORTUGUESA,2,1
1975,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,5,1
1975,SANTOS,CORINTHIANS,0,0
1975,CORINTHIANS,PONTE PRETA,3,1
1975,GUARANI,CORINTHIANS,0,0
1975,JUVENTUS,CORINTHIANS,3,1
1975,CORINTHIANS,AMÉRICA (RIO PRETO),2,1
1975,PRESIDENTE PRUDENTE,CORINTHIANS,3,1
1975,PALMEIRAS,CORINTHIANS,3,0
1975,MIXTO,CORINTHIANS,1,1
1975,CORINTHIANS,PORTUGUESA,3,1
1975,CORINTHIANS,SÃO BENTO (SOROCABA),1,1
1975,CORINTHIANS,PORTUGUESA SANTISTA,4,1
1975,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),5,1
1975,COMERCIAL (RIBEIRÃO PRETO),CORINTHIANS,1,0
1975,CORINTHIANS,SÃO BENTO (SOROCABA),2,0
1975,NOROESTE,CORINTHIANS,3,0
1975,CORINTHIANS,PAULISTA,5,1
1975,CORINTHIANS,PALMEIRAS,2,1
1975,VELO CLUB,CORINTHIANS,2,1
1975,PORTUGUESA SANTISTA,CORINTHIANS,0,0
1975,PORTUGUESA,CORINTHIANS,6,0
1975,ESPORTIVA DE GUARATINGUETÁ,CORINTHIANS,2,1
1975,CORINTHIANS,SANTOS,1,1
1975,CORINTHIANS,MARÍLIA,2,1
1975,CORINTHIANS,AMÉRICA (RIO PRETO),0,0
1975,CORINTHIANS,SANTOS,2,0
1975,PORTUGUESA,CORINTHIANS,2,0
1975,PALMEIRAS,CORINTHIANS,3,1
1975,SÃO PAULO,CORINTHIANS,3,0
1975,CORINTHIANS,AMÉRICA,1,1
1975,ATLÉTICO MINEIRO,CORINTHIANS,0,0
1975,CORINTHIANS,FORTALEZA,1,1
1975,CORINTHIANS,BOTAFOGO,2,0
1975,CORITIBA,CORINTHIANS,2,1
1975,PALMEIRAS,CORINTHIANS,2,0
1975,COMERCIAL,CORINTHIANS,1,1
1975,RIO NEGRO,CORINTHIANS,0,0
1975,REMO,CORINTHIANS,1,0
1975,MOTO CLUBE,CORINTHIANS,3,1
1975,CORINTHIANS,SPORT,0,0
1975,SANTA CRUZ,CORINTHIANS,1,0
1975,FIGUEIRENSE,CORINTHIANS,0,0
1975,SÃO PAULO,CORINTHIANS,1,1
1975,CORINTHIANS,FLAMENGO,1,0
1975,INTERNACIONAL,CORINTHIANS,2,0
1975,CORINTHIANS,AMÉRICA,5,1
1975,CORINTHIANS,GRÊMIO,5,1
1975,CORINTHIANS,GOIÁS,0,0
1975,VASCO DA GAMA,CORINTHIANS,1,1
1975,BOTAFOGO,CORINTHIANS,5,1
1975,CORINTHIANS,FLUMINENSE,0,0
1975,CORINTHIANS,NACIONAL,1,1
1975,CRUZEIRO,CORINTHIANS,2,0
1975,AMÉRICA,CORINTHIANS,3,0
1975,CORINTHIANS,PALMEIRAS,1,1
1975,CORINTHIANS,GUARANI,5,1
1975,PAULISTA,CORINTHIANS,0,0
1975,CORINTHIANS,GRÊMIO,2,1
1976,OPERÁRIO,CORINTHIANS,1,1
1976,PALMEIRAS,CORINTHIANS,2,0
1976,TAUBATÉ,CORINTHIANS,5,1
1976,CORINTHIANS,INTERNACIONAL,1,0
1976,CORINTHIANS,FLAMENGO,2,0
1976,SÃO PAULO,CORINTHIANS,2,0
1976,SANTOS,CORINTHIANS,1,0
1976,CORINTHIANS,GUARANI,0,0
1976,CORINTHIANS,PORTUGUESA,2,1
1976,INDEPENDÊNCIA (OSASCO),CORINTHIANS,2,0
1976,MARÍLIA,CORINTHIANS,4,1
1976,MADRUGADA,CORINTHIANS,2,1
1976,CORINTHIANS,AMÉRICA (RIO PRETO),3,1
1976,CORINTHIANS,VASCO DA GAMA,2,0
1976,CORINTHIANS,SÃO PAULO,5,1
1976,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,0,0
1976,CORITIBA,CORINTHIANS,1,0
1976,CORINTHIANS,PAULISTA,1,1
1976,CORINTHIANS,COMERCIAL (RIBEIRÃO PRETO),2,1
1976,CORINTHIANS,CORITIBA,3,1
1976,JUVENTUS,CORINTHIANS,5,1
1976,CORINTHIANS,NOROESTE,2,0
1976,LONDRINA (EC),CORINTHIANS,1,0
1976,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,0,0
1976,CORINTHIANS,PONTE PRETA,1,1
1976,PORTUGUESA,CORINTHIANS,3,1
1976,GUARANI,CORINTHIANS,1,0
1976,ATLÉTICO MINEIRO,CORINTHIANS,0,0
1976,PATO BRANCO,CORINTHIANS,3,1
1976,COMBINADO DE CUIABÁ,CORINTHIANS,3,1
1976,SÃO BENTO (SOROCABA),CORINTHIANS,1,0
1976,SÃO PAULO,CORINTHIANS,3,0
1976,ESPORTIVA DE GUARATINGUETÁ,CORINTHIANS,3,1
1976,CORINTHIANS,JUVENTUS,2,0
1976,SANTOS,CORINTHIANS,0,0
1976,PALMEIRAS,CORINTHIANS,2,0
1976,CORINTHIANS,PORTUGUESA SANTISTA,4,1
1976,CORINTHIANS,XV DE PIRACICABA,4,1
1976,CORINTHIANS,SÃO BENTO (SOROCABA),1,1
